EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 16-05-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 235003) of station POYSDORF-OST, AUSTRIA (STAID:  24724)

 STAID,    SOUID,    DATE,   RR, Q_RR
 24724,235003,19750127,   42,    0
 24724,235003,19750128,   20,    0
 24724,235003,19750129,   50,    0
 24724,235003,19750130,    0,    0
 24724,235003,19750131,    0,    0
 24724,235003,19750201,    0,    0
 24724,235003,19750202,    6,    0
 24724,235003,19750203,    0,    0
 24724,235003,19750204,    0,    0
 24724,235003,19750205,    0,    0
 24724,235003,19750206,    0,    0
 24724,235003,19750207,    0,    0
 24724,235003,19750208,    0,    0
 24724,235003,19750209,    0,    0
 24724,235003,19750210,    0,    0
 24724,235003,19750211,    0,    0
 24724,235003,19750212,    0,    0
 24724,235003,19750213,    0,    0
 24724,235003,19750214,    0,    0
 24724,235003,19750215,    0,    0
 24724,235003,19750216,    0,    0
 24724,235003,19750217,    0,    0
 24724,235003,19750218,    0,    0
 24724,235003,19750219,    0,    0
 24724,235003,19750220,    0,    0
 24724,235003,19750221,    0,    0
 24724,235003,19750222,    0,    0
 24724,235003,19750223,    0,    0
 24724,235003,19750224,    0,    0
 24724,235003,19750225,    0,    0
 24724,235003,19750226,    0,    0
 24724,235003,19750227,    0,    0
 24724,235003,19750228,    0,    0
 24724,235003,19750301,    0,    0
 24724,235003,19750302,    0,    0
 24724,235003,19750303,    0,    0
 24724,235003,19750304,    0,    0
 24724,235003,19750305,    0,    0
 24724,235003,19750306,    6,    0
 24724,235003,19750307,    0,    0
 24724,235003,19750308,    0,    0
 24724,235003,19750309,    0,    0
 24724,235003,19750310,    0,    0
 24724,235003,19750311,    0,    0
 24724,235003,19750312,   36,    0
 24724,235003,19750313,    6,    0
 24724,235003,19750314,   90,    0
 24724,235003,19750315,    3,    0
 24724,235003,19750316,    2,    0
 24724,235003,19750317,   29,    0
 24724,235003,19750318,    9,    0
 24724,235003,19750319,    5,    0
 24724,235003,19750320,    0,    0
 24724,235003,19750321,    0,    0
 24724,235003,19750322,    0,    0
 24724,235003,19750323,   10,    0
 24724,235003,19750324,    0,    0
 24724,235003,19750325,    8,    0
 24724,235003,19750326,    0,    0
 24724,235003,19750327,    0,    0
 24724,235003,19750328,   58,    0
 24724,235003,19750329,   21,    0
 24724,235003,19750330,   50,    0
 24724,235003,19750331,    1,    0
 24724,235003,19750401,    0,    0
 24724,235003,19750402,    0,    0
 24724,235003,19750403,    0,    0
 24724,235003,19750404,    0,    0
 24724,235003,19750405,    0,    0
 24724,235003,19750406,    0,    0
 24724,235003,19750407,    4,    0
 24724,235003,19750408,    0,    0
 24724,235003,19750409,    0,    0
 24724,235003,19750410,  230,    0
 24724,235003,19750411,    0,    0
 24724,235003,19750412,    9,    0
 24724,235003,19750413,   25,    0
 24724,235003,19750414,   33,    0
 24724,235003,19750415,   40,    0
 24724,235003,19750416,    0,    0
 24724,235003,19750417,    0,    0
 24724,235003,19750418,    0,    0
 24724,235003,19750419,    0,    0
 24724,235003,19750420,    0,    0
 24724,235003,19750421,    0,    0
 24724,235003,19750422,    0,    0
 24724,235003,19750423,    0,    0
 24724,235003,19750424,    0,    0
 24724,235003,19750425,    0,    0
 24724,235003,19750426,    0,    0
 24724,235003,19750427,    0,    0
 24724,235003,19750428,    0,    0
 24724,235003,19750429,    0,    0
 24724,235003,19750430,    0,    0
 24724,235003,19750501,    0,    0
 24724,235003,19750502,    0,    0
 24724,235003,19750503,   47,    0
 24724,235003,19750504,    0,    0
 24724,235003,19750505,    0,    0
 24724,235003,19750506,    0,    0
 24724,235003,19750507,    0,    0
 24724,235003,19750508,  160,    0
 24724,235003,19750509,   20,    0
 24724,235003,19750510,    0,    0
 24724,235003,19750511,    0,    0
 24724,235003,19750512,    0,    0
 24724,235003,19750513,    0,    0
 24724,235003,19750514,    0,    0
 24724,235003,19750515,    0,    0
 24724,235003,19750516,    0,    0
 24724,235003,19750517,    0,    0
 24724,235003,19750518,    0,    0
 24724,235003,19750519,    0,    0
 24724,235003,19750520,    0,    0
 24724,235003,19750521,    0,    0
 24724,235003,19750522,  123,    0
 24724,235003,19750523,   33,    0
 24724,235003,19750524,   40,    0
 24724,235003,19750525,   18,    0
 24724,235003,19750526,    3,    0
 24724,235003,19750527,    0,    0
 24724,235003,19750528,    0,    0
 24724,235003,19750529,    2,    0
 24724,235003,19750530,    0,    0
 24724,235003,19750531,    2,    0
 24724,235003,19750601,   23,    0
 24724,235003,19750602,    1,    0
 24724,235003,19750603,    0,    0
 24724,235003,19750604,    0,    0
 24724,235003,19750605,    0,    0
 24724,235003,19750606,    0,    0
 24724,235003,19750607,   25,    0
 24724,235003,19750608,   57,    0
 24724,235003,19750609,   29,    0
 24724,235003,19750610,    1,    0
 24724,235003,19750611,    1,    0
 24724,235003,19750612,    0,    0
 24724,235003,19750613,    0,    0
 24724,235003,19750614,    0,    0
 24724,235003,19750615,    0,    0
 24724,235003,19750616,   13,    0
 24724,235003,19750617,   10,    0
 24724,235003,19750618,    3,    0
 24724,235003,19750619,    0,    0
 24724,235003,19750620,   84,    0
 24724,235003,19750621,    0,    0
 24724,235003,19750622,    0,    0
 24724,235003,19750623,    9,    0
 24724,235003,19750624,   11,    0
 24724,235003,19750625,   10,    0
 24724,235003,19750626,    0,    0
 24724,235003,19750627,    0,    0
 24724,235003,19750628,  140,    0
 24724,235003,19750629,   55,    0
 24724,235003,19750630,   50,    0
 24724,235003,19750701,  189,    0
 24724,235003,19750702,    6,    0
 24724,235003,19750703,    0,    0
 24724,235003,19750704,   30,    0
 24724,235003,19750705,    2,    0
 24724,235003,19750706,    0,    0
 24724,235003,19750707,    0,    0
 24724,235003,19750708,    0,    0
 24724,235003,19750709,    0,    0
 24724,235003,19750710,   80,    0
 24724,235003,19750711,    0,    0
 24724,235003,19750712,   66,    0
 24724,235003,19750713,    0,    0
 24724,235003,19750714,    0,    0
 24724,235003,19750715,    0,    0
 24724,235003,19750716,    0,    0
 24724,235003,19750717,    0,    0
 24724,235003,19750718,   24,    0
 24724,235003,19750719,   16,    0
 24724,235003,19750720,    0,    0
 24724,235003,19750721,    0,    0
 24724,235003,19750722,    0,    0
 24724,235003,19750723,    0,    0
 24724,235003,19750724,   80,    0
 24724,235003,19750725,    0,    0
 24724,235003,19750726,    0,    0
 24724,235003,19750727,    0,    0
 24724,235003,19750728,    0,    0
 24724,235003,19750729,    0,    0
 24724,235003,19750730,    0,    0
 24724,235003,19750731,    0,    0
 24724,235003,19750801,    0,    0
 24724,235003,19750802,   54,    0
 24724,235003,19750803,    0,    0
 24724,235003,19750804,   13,    0
 24724,235003,19750805,    0,    0
 24724,235003,19750806,    0,    0
 24724,235003,19750807,    0,    0
 24724,235003,19750808,  100,    0
 24724,235003,19750809,    0,    0
 24724,235003,19750810,    0,    0
 24724,235003,19750811,    0,    0
 24724,235003,19750812,    0,    0
 24724,235003,19750813,    0,    0
 24724,235003,19750814,    0,    0
 24724,235003,19750815,    0,    0
 24724,235003,19750816,   25,    0
 24724,235003,19750817,    0,    0
 24724,235003,19750818,    0,    0
 24724,235003,19750819,    5,    0
 24724,235003,19750820,    0,    0
 24724,235003,19750821,    0,    0
 24724,235003,19750822,    0,    0
 24724,235003,19750823,   17,    0
 24724,235003,19750824,  164,    0
 24724,235003,19750825,  314,    0
 24724,235003,19750826,    3,    0
 24724,235003,19750827,    0,    0
 24724,235003,19750828,    0,    0
 24724,235003,19750829,    0,    0
 24724,235003,19750830,    0,    0
 24724,235003,19750831,    0,    0
 24724,235003,19750901,    0,    0
 24724,235003,19750902,    0,    0
 24724,235003,19750903,    0,    0
 24724,235003,19750904,   68,    0
 24724,235003,19750905,    0,    0
 24724,235003,19750906,    0,    0
 24724,235003,19750907,    2,    0
 24724,235003,19750908,    0,    0
 24724,235003,19750909,    0,    0
 24724,235003,19750910,    0,    0
 24724,235003,19750911,   62,    0
 24724,235003,19750912,   39,    0
 24724,235003,19750913,    0,    0
 24724,235003,19750914,    0,    0
 24724,235003,19750915,    0,    0
 24724,235003,19750916,    0,    0
 24724,235003,19750917,    0,    0
 24724,235003,19750918,    0,    0
 24724,235003,19750919,    0,    0
 24724,235003,19750920,    0,    0
 24724,235003,19750921,    0,    0
 24724,235003,19750922,    0,    0
 24724,235003,19750923,    0,    0
 24724,235003,19750924,    0,    0
 24724,235003,19750925,    0,    0
 24724,235003,19750926,   21,    0
 24724,235003,19750927,    0,    0
 24724,235003,19750928,    0,    0
 24724,235003,19750929,    0,    0
 24724,235003,19750930,    0,    0
 24724,235003,19751001,    0,    0
 24724,235003,19751002,    0,    0
 24724,235003,19751003,   18,    0
 24724,235003,19751004,    0,    0
 24724,235003,19751005,    2,    0
 24724,235003,19751006,    0,    0
 24724,235003,19751007,   33,    0
 24724,235003,19751008,    5,    0
 24724,235003,19751009,   24,    0
 24724,235003,19751010,    0,    0
 24724,235003,19751011,    0,    0
 24724,235003,19751012,   27,    0
 24724,235003,19751013,   83,    0
 24724,235003,19751014,  202,    0
 24724,235003,19751015,    0,    0
 24724,235003,19751016,    4,    0
 24724,235003,19751017,  176,    0
 24724,235003,19751018,   26,    0
 24724,235003,19751019,    8,    0
 24724,235003,19751020,    3,    0
 24724,235003,19751021,    0,    0
 24724,235003,19751022,    0,    0
 24724,235003,19751023,    0,    0
 24724,235003,19751024,    0,    0
 24724,235003,19751025,    0,    0
 24724,235003,19751026,    0,    0
 24724,235003,19751027,    0,    0
 24724,235003,19751028,    0,    0
 24724,235003,19751029,    0,    0
 24724,235003,19751030,    0,    0
 24724,235003,19751031,    0,    0
 24724,235003,19751101,   10,    0
 24724,235003,19751102,    0,    0
 24724,235003,19751103,    4,    0
 24724,235003,19751104,    0,    0
 24724,235003,19751105,    0,    0
 24724,235003,19751106,    0,    0
 24724,235003,19751107,    0,    0
 24724,235003,19751108,   13,    0
 24724,235003,19751109,    0,    0
 24724,235003,19751110,    0,    0
 24724,235003,19751111,   10,    0
 24724,235003,19751112,    0,    0
 24724,235003,19751113,   68,    0
 24724,235003,19751114,   55,    0
 24724,235003,19751115,    1,    0
 24724,235003,19751116,    0,    0
 24724,235003,19751117,   11,    0
 24724,235003,19751118,   14,    0
 24724,235003,19751119,   22,    0
 24724,235003,19751120,   86,    0
 24724,235003,19751121,   12,    0
 24724,235003,19751122,    0,    0
 24724,235003,19751123,    0,    0
 24724,235003,19751124,    0,    0
 24724,235003,19751125,    0,    0
 24724,235003,19751126,    0,    0
 24724,235003,19751127,    0,    0
 24724,235003,19751128,    0,    0
 24724,235003,19751129,    0,    0
 24724,235003,19751130,    0,    0
 24724,235003,19751201,   39,    0
 24724,235003,19751202,    0,    0
 24724,235003,19751203,    8,    0
 24724,235003,19751204,    0,    0
 24724,235003,19751205,    0,    0
 24724,235003,19751206,    1,    0
 24724,235003,19751207,    0,    0
 24724,235003,19751208,    4,    0
 24724,235003,19751209,    0,    0
 24724,235003,19751210,    1,    0
 24724,235003,19751211,    0,    0
 24724,235003,19751212,    0,    0
 24724,235003,19751213,    0,    0
 24724,235003,19751214,    0,    0
 24724,235003,19751215,    0,    0
 24724,235003,19751216,    2,    0
 24724,235003,19751217,  148,    0
 24724,235003,19751218,    0,    0
 24724,235003,19751219,    0,    0
 24724,235003,19751220,    0,    0
 24724,235003,19751221,    0,    0
 24724,235003,19751222,    0,    0
 24724,235003,19751223,    0,    0
 24724,235003,19751224,    0,    0
 24724,235003,19751225,    0,    0
 24724,235003,19751226,   26,    0
 24724,235003,19751227,   26,    0
 24724,235003,19751228,    0,    0
 24724,235003,19751229,    0,    0
 24724,235003,19751230,    0,    0
 24724,235003,19751231,    0,    0
 24724,235003,19760101,   50,    0
 24724,235003,19760102,   25,    0
 24724,235003,19760103,   34,    0
 24724,235003,19760104,    6,    0
 24724,235003,19760105,   30,    0
 24724,235003,19760106,   41,    0
 24724,235003,19760107,    6,    0
 24724,235003,19760108,    0,    0
 24724,235003,19760109,    0,    0
 24724,235003,19760110,   20,    0
 24724,235003,19760111,   18,    0
 24724,235003,19760112,    0,    0
 24724,235003,19760113,   72,    0
 24724,235003,19760114,   54,    0
 24724,235003,19760115,    0,    0
 24724,235003,19760116,    4,    0
 24724,235003,19760117,    4,    0
 24724,235003,19760118,    3,    0
 24724,235003,19760119,    0,    0
 24724,235003,19760120,   13,    0
 24724,235003,19760121,   26,    0
 24724,235003,19760122,   38,    0
 24724,235003,19760123,    0,    0
 24724,235003,19760124,    0,    0
 24724,235003,19760125,    0,    0
 24724,235003,19760126,    0,    0
 24724,235003,19760127,    0,    0
 24724,235003,19760128,    0,    0
 24724,235003,19760129,    0,    0
 24724,235003,19760130,    0,    0
 24724,235003,19760131,   50,    0
 24724,235003,19760201,    0,    0
 24724,235003,19760202,    0,    0
 24724,235003,19760203,    0,    0
 24724,235003,19760204,    0,    0
 24724,235003,19760205,    0,    0
 24724,235003,19760206,    0,    0
 24724,235003,19760207,    0,    0
 24724,235003,19760208,    0,    0
 24724,235003,19760209,    0,    0
 24724,235003,19760210,   20,    0
 24724,235003,19760211,   55,    0
 24724,235003,19760212,   20,    0
 24724,235003,19760213,    8,    0
 24724,235003,19760214,   35,    0
 24724,235003,19760215,   50,    0
 24724,235003,19760216,    4,    0
 24724,235003,19760217,    0,    0
 24724,235003,19760218,    0,    0
 24724,235003,19760219,    0,    0
 24724,235003,19760220,    0,    0
 24724,235003,19760221,    0,    0
 24724,235003,19760222,    0,    0
 24724,235003,19760223,    0,    0
 24724,235003,19760224,    0,    0
 24724,235003,19760225,    0,    0
 24724,235003,19760226,    0,    0
 24724,235003,19760227,    0,    0
 24724,235003,19760228,    0,    0
 24724,235003,19760229,    0,    0
 24724,235003,19760301,    0,    0
 24724,235003,19760302,    0,    0
 24724,235003,19760303,    0,    0
 24724,235003,19760304,    0,    0
 24724,235003,19760305,    0,    0
 24724,235003,19760306,    4,    0
 24724,235003,19760307,    0,    0
 24724,235003,19760308,    0,    0
 24724,235003,19760309,    0,    0
 24724,235003,19760310,    0,    0
 24724,235003,19760311,    0,    0
 24724,235003,19760312,    0,    0
 24724,235003,19760313,    0,    0
 24724,235003,19760314,    0,    0
 24724,235003,19760315,    0,    0
 24724,235003,19760316,    0,    0
 24724,235003,19760317,    3,    0
 24724,235003,19760318,   12,    0
 24724,235003,19760319,   27,    0
 24724,235003,19760320,    1,    0
 24724,235003,19760321,    0,    0
 24724,235003,19760322,    0,    0
 24724,235003,19760323,    0,    0
 24724,235003,19760324,    0,    0
 24724,235003,19760325,   53,    0
 24724,235003,19760326,    8,    0
 24724,235003,19760327,    0,    0
 24724,235003,19760328,    0,    0
 24724,235003,19760329,    0,    0
 24724,235003,19760330,    0,    0
 24724,235003,19760331,    0,    0
 24724,235003,19760401,    0,    0
 24724,235003,19760402,    0,    0
 24724,235003,19760403,    0,    0
 24724,235003,19760404,    0,    0
 24724,235003,19760405,    7,    0
 24724,235003,19760406,    0,    0
 24724,235003,19760407,    2,    0
 24724,235003,19760408,    0,    0
 24724,235003,19760409,    0,    0
 24724,235003,19760410,    0,    0
 24724,235003,19760411,    0,    0
 24724,235003,19760412,    0,    0
 24724,235003,19760413,    0,    0
 24724,235003,19760414,    0,    0
 24724,235003,19760415,    0,    0
 24724,235003,19760416,    0,    0
 24724,235003,19760417,    0,    0
 24724,235003,19760418,    0,    0
 24724,235003,19760419,    0,    0
 24724,235003,19760420,    0,    0
 24724,235003,19760421,    0,    0
 24724,235003,19760422,    6,    0
 24724,235003,19760423,   14,    0
 24724,235003,19760424,   95,    0
 24724,235003,19760425,  102,    0
 24724,235003,19760426,    0,    0
 24724,235003,19760427,    1,    0
 24724,235003,19760428,    0,    0
 24724,235003,19760429,    0,    0
 24724,235003,19760430,    0,    0
 24724,235003,19760501,    0,    0
 24724,235003,19760502,    0,    0
 24724,235003,19760503,    0,    0
 24724,235003,19760504,   11,    0
 24724,235003,19760505,    0,    0
 24724,235003,19760506,    0,    0
 24724,235003,19760507,    0,    0
 24724,235003,19760508,    0,    0
 24724,235003,19760509,    0,    0
 24724,235003,19760510,    0,    0
 24724,235003,19760511,    0,    0
 24724,235003,19760512,    0,    0
 24724,235003,19760513,  404,    0
 24724,235003,19760514,   20,    0
 24724,235003,19760515,    0,    0
 24724,235003,19760516,    0,    0
 24724,235003,19760517,    0,    0
 24724,235003,19760518,    0,    0
 24724,235003,19760519,    0,    0
 24724,235003,19760520,   30,    0
 24724,235003,19760521,   19,    0
 24724,235003,19760522,   72,    0
 24724,235003,19760523,    0,    0
 24724,235003,19760524,    0,    0
 24724,235003,19760525,   17,    0
 24724,235003,19760526,   79,    0
 24724,235003,19760527,    0,    0
 24724,235003,19760528,    0,    0
 24724,235003,19760529,    0,    0
 24724,235003,19760530,   46,    0
 24724,235003,19760531,    7,    0
 24724,235003,19760601,   23,    0
 24724,235003,19760602,  189,    0
 24724,235003,19760603,   53,    0
 24724,235003,19760604,    0,    0
 24724,235003,19760605,    0,    0
 24724,235003,19760606,    0,    0
 24724,235003,19760607,    0,    0
 24724,235003,19760608,    0,    0
 24724,235003,19760609,    0,    0
 24724,235003,19760610,    0,    0
 24724,235003,19760611,    9,    0
 24724,235003,19760612,    0,    0
 24724,235003,19760613,   38,    0
 24724,235003,19760614,    0,    0
 24724,235003,19760615,   50,    0
 24724,235003,19760616,   15,    0
 24724,235003,19760617,    8,    0
 24724,235003,19760618,    0,    0
 24724,235003,19760619,    0,    0
 24724,235003,19760620,    0,    0
 24724,235003,19760621,    0,    0
 24724,235003,19760622,    0,    0
 24724,235003,19760623,    0,    0
 24724,235003,19760624,    0,    0
 24724,235003,19760625,    0,    0
 24724,235003,19760626,    0,    0
 24724,235003,19760627,    0,    0
 24724,235003,19760628,    0,    0
 24724,235003,19760629,    0,    0
 24724,235003,19760630,    0,    0
 24724,235003,19760701,    0,    0
 24724,235003,19760702,    0,    0
 24724,235003,19760703,    0,    0
 24724,235003,19760704,    0,    0
 24724,235003,19760705,    0,    0
 24724,235003,19760706,    0,    0
 24724,235003,19760707,    0,    0
 24724,235003,19760708,    7,    0
 24724,235003,19760709,   17,    0
 24724,235003,19760710,    0,    0
 24724,235003,19760711,    0,    0
 24724,235003,19760712,    0,    0
 24724,235003,19760713,    0,    0
 24724,235003,19760714,    1,    0
 24724,235003,19760715,    0,    0
 24724,235003,19760716,    0,    0
 24724,235003,19760717,    0,    0
 24724,235003,19760718,    0,    0
 24724,235003,19760719,    0,    0
 24724,235003,19760720,    5,    0
 24724,235003,19760721,   17,    0
 24724,235003,19760722,   29,    0
 24724,235003,19760723,   33,    0
 24724,235003,19760724,    1,    0
 24724,235003,19760725,   37,    0
 24724,235003,19760726,   27,    0
 24724,235003,19760727,    0,    0
 24724,235003,19760728,    0,    0
 24724,235003,19760729,    0,    0
 24724,235003,19760730,    0,    0
 24724,235003,19760731,   16,    0
 24724,235003,19760801,   13,    0
 24724,235003,19760802,    0,    0
 24724,235003,19760803,   34,    0
 24724,235003,19760804,   16,    0
 24724,235003,19760805,    1,    0
 24724,235003,19760806,    0,    0
 24724,235003,19760807,    1,    0
 24724,235003,19760808,    0,    0
 24724,235003,19760809,    0,    0
 24724,235003,19760810,    0,    0
 24724,235003,19760811,    0,    0
 24724,235003,19760812,   12,    0
 24724,235003,19760813,   85,    0
 24724,235003,19760814,    0,    0
 24724,235003,19760815,    0,    0
 24724,235003,19760816,    0,    0
 24724,235003,19760817,    0,    0
 24724,235003,19760818,    1,    0
 24724,235003,19760819,    2,    0
 24724,235003,19760820,   36,    0
 24724,235003,19760821,   22,    0
 24724,235003,19760822,    0,    0
 24724,235003,19760823,    0,    0
 24724,235003,19760824,    0,    0
 24724,235003,19760825,    0,    0
 24724,235003,19760826,    0,    0
 24724,235003,19760827,    0,    0
 24724,235003,19760828,    0,    0
 24724,235003,19760829,    0,    0
 24724,235003,19760830,    1,    0
 24724,235003,19760831,    0,    0
 24724,235003,19760901,   33,    0
 24724,235003,19760902,    1,    0
 24724,235003,19760903,   10,    0
 24724,235003,19760904,   14,    0
 24724,235003,19760905,    0,    0
 24724,235003,19760906,    0,    0
 24724,235003,19760907,    0,    0
 24724,235003,19760908,    0,    0
 24724,235003,19760909,    0,    0
 24724,235003,19760910,   18,    0
 24724,235003,19760911,    0,    0
 24724,235003,19760912,    0,    0
 24724,235003,19760913,    0,    0
 24724,235003,19760914,    1,    0
 24724,235003,19760915,    0,    0
 24724,235003,19760916,    0,    0
 24724,235003,19760917,  355,    0
 24724,235003,19760918,   52,    0
 24724,235003,19760919,   26,    0
 24724,235003,19760920,    0,    0
 24724,235003,19760921,   33,    0
 24724,235003,19760922,    0,    0
 24724,235003,19760923,    0,    0
 24724,235003,19760924,    2,    0
 24724,235003,19760925,    0,    0
 24724,235003,19760926,    0,    0
 24724,235003,19760927,    0,    0
 24724,235003,19760928,    8,    0
 24724,235003,19760929,   48,    0
 24724,235003,19760930,   34,    0
 24724,235003,19761001,    2,    0
 24724,235003,19761002,   18,    0
 24724,235003,19761003,    0,    0
 24724,235003,19761004,    0,    0
 24724,235003,19761005,   12,    0
 24724,235003,19761006,    0,    0
 24724,235003,19761007,    0,    0
 24724,235003,19761008,    0,    0
 24724,235003,19761009,    0,    0
 24724,235003,19761010,    0,    0
 24724,235003,19761011,    0,    0
 24724,235003,19761012,    0,    0
 24724,235003,19761013,    0,    0
 24724,235003,19761014,    0,    0
 24724,235003,19761015,    0,    0
 24724,235003,19761016,  177,    0
 24724,235003,19761017,  158,    0
 24724,235003,19761018,    0,    0
 24724,235003,19761019,    0,    0
 24724,235003,19761020,    0,    0
 24724,235003,19761021,    0,    0
 24724,235003,19761022,    0,    0
 24724,235003,19761023,    0,    0
 24724,235003,19761024,    0,    0
 24724,235003,19761025,    0,    0
 24724,235003,19761026,    0,    0
 24724,235003,19761027,    0,    0
 24724,235003,19761028,    0,    0
 24724,235003,19761029,    0,    0
 24724,235003,19761030,   64,    0
 24724,235003,19761031,   87,    0
 24724,235003,19761101,    0,    0
 24724,235003,19761102,    0,    0
 24724,235003,19761103,    6,    0
 24724,235003,19761104,   19,    0
 24724,235003,19761105,    0,    0
 24724,235003,19761106,    0,    0
 24724,235003,19761107,   37,    0
 24724,235003,19761108,    0,    0
 24724,235003,19761109,    0,    0
 24724,235003,19761110,    0,    0
 24724,235003,19761111,    0,    0
 24724,235003,19761112,   16,    0
 24724,235003,19761113,  129,    0
 24724,235003,19761114,  135,    0
 24724,235003,19761115,   35,    0
 24724,235003,19761116,   27,    0
 24724,235003,19761117,    5,    0
 24724,235003,19761118,    0,    0
 24724,235003,19761119,   58,    0
 24724,235003,19761120,    1,    0
 24724,235003,19761121,    0,    0
 24724,235003,19761122,   10,    0
 24724,235003,19761123,    2,    0
 24724,235003,19761124,   40,    0
 24724,235003,19761125,   36,    0
 24724,235003,19761126,    0,    0
 24724,235003,19761127,    0,    0
 24724,235003,19761128,    0,    0
 24724,235003,19761129,    0,    0
 24724,235003,19761130,    0,    0
 24724,235003,19761201,   37,    0
 24724,235003,19761202,  212,    0
 24724,235003,19761203,    0,    0
 24724,235003,19761204,    0,    0
 24724,235003,19761205,    0,    0
 24724,235003,19761206,    0,    0
 24724,235003,19761207,   36,    0
 24724,235003,19761208,    0,    0
 24724,235003,19761209,    8,    0
 24724,235003,19761210,    0,    0
 24724,235003,19761211,    6,    0
 24724,235003,19761212,   11,    0
 24724,235003,19761213,    9,    0
 24724,235003,19761214,    0,    0
 24724,235003,19761215,    0,    0
 24724,235003,19761216,    0,    0
 24724,235003,19761217,    0,    0
 24724,235003,19761218,    2,    0
 24724,235003,19761219,    0,    0
 24724,235003,19761220,    0,    0
 24724,235003,19761221,    3,    0
 24724,235003,19761222,    3,    0
 24724,235003,19761223,    0,    0
 24724,235003,19761224,    0,    0
 24724,235003,19761225,    0,    0
 24724,235003,19761226,    0,    0
 24724,235003,19761227,    0,    0
 24724,235003,19761228,    0,    0
 24724,235003,19761229,    0,    0
 24724,235003,19761230,    0,    0
 24724,235003,19761231,    0,    0
 24724,235003,19770101,    0,    0
 24724,235003,19770102,   22,    0
 24724,235003,19770103,  156,    0
 24724,235003,19770104,   50,    0
 24724,235003,19770105,    0,    0
 24724,235003,19770106,    0,    0
 24724,235003,19770107,    0,    0
 24724,235003,19770108,   14,    0
 24724,235003,19770109,    3,    0
 24724,235003,19770110,    0,    0
 24724,235003,19770111,    0,    0
 24724,235003,19770112,    0,    0
 24724,235003,19770113,    3,    0
 24724,235003,19770114,   36,    0
 24724,235003,19770115,  101,    0
 24724,235003,19770116,    0,    0
 24724,235003,19770117,    4,    0
 24724,235003,19770118,    0,    0
 24724,235003,19770119,   10,    0
 24724,235003,19770120,    0,    0
 24724,235003,19770121,    0,    0
 24724,235003,19770122,    0,    0
 24724,235003,19770123,   20,    0
 24724,235003,19770124,    3,    0
 24724,235003,19770125,   65,    0
 24724,235003,19770126,  120,    0
 24724,235003,19770127,    0,    0
 24724,235003,19770128,    0,    0
 24724,235003,19770129,  192,    0
 24724,235003,19770130,   38,    0
 24724,235003,19770131,    0,    0
 24724,235003,19770201,    0,    0
 24724,235003,19770202,    0,    0
 24724,235003,19770203,    0,    0
 24724,235003,19770204,    1,    0
 24724,235003,19770205,   29,    0
 24724,235003,19770206,   65,    0
 24724,235003,19770207,   42,    0
 24724,235003,19770208,   36,    0
 24724,235003,19770209,    0,    0
 24724,235003,19770210,   12,    0
 24724,235003,19770211,    4,    0
 24724,235003,19770212,  248,    0
 24724,235003,19770213,    0,    0
 24724,235003,19770214,    0,    0
 24724,235003,19770215,    0,    0
 24724,235003,19770216,    0,    0
 24724,235003,19770217,    0,    0
 24724,235003,19770218,    0,    0
 24724,235003,19770219,    0,    0
 24724,235003,19770220,    0,    0
 24724,235003,19770221,  121,    0
 24724,235003,19770222,  130,    0
 24724,235003,19770223,   66,    0
 24724,235003,19770224,    0,    0
 24724,235003,19770225,   16,    0
 24724,235003,19770226,   14,    0
 24724,235003,19770227,    0,    0
 24724,235003,19770228,    0,    0
 24724,235003,19770301,    0,    0
 24724,235003,19770302,  112,    0
 24724,235003,19770303,    5,    0
 24724,235003,19770304,   50,    0
 24724,235003,19770305,    0,    0
 24724,235003,19770306,    0,    0
 24724,235003,19770307,    0,    0
 24724,235003,19770308,    6,    0
 24724,235003,19770309,    0,    0
 24724,235003,19770310,    0,    0
 24724,235003,19770311,    0,    0
 24724,235003,19770312,    0,    0
 24724,235003,19770313,    1,    0
 24724,235003,19770314,    0,    0
 24724,235003,19770315,    2,    0
 24724,235003,19770316,    0,    0
 24724,235003,19770317,    0,    0
 24724,235003,19770318,    0,    0
 24724,235003,19770319,    1,    0
 24724,235003,19770320,    1,    0
 24724,235003,19770321,    0,    0
 24724,235003,19770322,    0,    0
 24724,235003,19770323,    0,    0
 24724,235003,19770324,    0,    0
 24724,235003,19770325,    0,    0
 24724,235003,19770326,    0,    0
 24724,235003,19770327,   36,    0
 24724,235003,19770328,   33,    0
 24724,235003,19770329,   40,    0
 24724,235003,19770330,   47,    0
 24724,235003,19770331,    1,    0
 24724,235003,19770401,    0,    0
 24724,235003,19770402,    0,    0
